ID	Election ID	Office Code	Borough Code	Political District	Assembly District	Election District	Election Name	Office Title	Borough Name	ED Used	Number of Candidates	Vote for	Formatted District	Public Counter	Absentee/Military Ballot	Federal Ballot	Emergency Ballot	Affidavit Ballot	Total Votes for this Office	Scattered Votes	Unrecorded Votes
2013G2134258	2013G	21	3	42	58		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	3098	150	0	0	49	2958	0	339
2013G2134259	2013G	21	3	42	59		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	11	0	0	0	0	11	0	0
2013G2134260	2013G	21	3	42	60		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	16649	155	0	11	249	15038	25	2026
2013G2134346	2013G	21	3	43	46		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	9430	293	0	0	75	9368	5	430
2013G2134347	2013G	21	3	43	47		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	2812	110	0	0	17	2720	12	219
2013G2134349	2013G	21	3	43	49		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	3307	115	0	69	28	3348	1	171
2013G2134351	2013G	21	3	43	51		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	1149	34	0	1	22	1145	1	61
2013G2134364	2013G	21	3	43	64		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	4721	118	0	0	56	4715	2	180
2013G2134444	2013G	21	3	44	44		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	1092	29	0	0	9	1053	12	77
2013G2134445	2013G	21	3	44	45		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	1001	22	0	0	14	973	9	64
2013G2134447	2013G	21	3	44	47		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	2160	65	0	0	22	1965	29	282
2013G2134448	2013G	21	3	44	48		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	13854	235	0	0	173	13528	75	734
2013G2134449	2013G	21	3	44	49		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	140	2	0	0	1	132	0	11
2013G2134451	2013G	21	3	44	51		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	3	0	0	0	0	3	0	0
2013G2134541	2013G	21	3	45	41		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	6222	114	0	0	57	5544	31	849
2013G2134542	2013G	21	3	45	42		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	8308	114	0	1	151	7261	28	1313
2013G2134544	2013G	21	3	45	44		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	1017	11	0	0	9	756	38	281
2013G2134548	2013G	21	3	45	48		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	596	12	0	0	0	386	15	222
2013G2134558	2013G	21	3	45	58		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	7834	89	0	1	83	7517	11	490
2013G2134559	2013G	21	3	45	59		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	774	11	0	0	13	715	0	83
2013G2134641	2013G	21	3	46	41		General Election 2013 - 11	Member of the City Council	Kings		5	01	TOTAL	4320	106	0	0	51	4059	29	418
2013G2134658	2013G	21	3	46	58		General Election 2013 - 11	Member of the City Council	Kings		5	01	TOTAL	3393	49	0	0	50	3130	2	362
2013G2134659	2013G	21	3	46	59		General Election 2013 - 11	Member of the City Council	Kings		5	01	TOTAL	18998	302	0	3	237	17961	7	1579
2013G2134660	2013G	21	3	46	60		General Election 2013 - 11	Member of the City Council	Kings		5	01	TOTAL	170	3	0	0	2	151	0	24
2013G2134745	2013G	21	3	47	45		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	2673	81	0	0	33	2410	34	377
2013G2134746	2013G	21	3	47	46		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	4867	196	0	14	69	4620	75	526
2013G2134747	2013G	21	3	47	47		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	4727	199	0	0	61	4396	29	591
2013G2134748	2013G	21	3	47	48		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	129	4	0	0	0	115	1	18
2013G2134749	2013G	21	3	47	49		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	1728	32	0	1	21	1535	5	247
2013G2134841	2013G	21	3	48	41		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	7610	256	0	7	91	7493	324	471
2013G2134842	2013G	21	3	48	42		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	526	33	0	1	7	558	13	9
2013G2134845	2013G	21	3	48	45		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	8917	355	0	1	114	8913	820	474
2013G2134846	2013G	21	3	48	46		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	3159	169	0	0	41	3186	500	183
2013G2134848	2013G	21	3	48	48		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	312	28	0	0	4	332	12	12
2013G2134859	2013G	21	3	48	59		General Election 2013 - 11	Member of the City Council	Kings		6	01	TOTAL	3	26	0	0	0	26	2	3
2013G2154961	2013G	21	5	49	61		General Election 2013 - 11	Member of the City Council	Richmond		4	01	TOTAL	16093	889	0	0	150	16508	26	624
2013G2154963	2013G	21	5	49	63		General Election 2013 - 11	Member of the City Council	Richmond		4	01	TOTAL	4265	255	0	2	26	4316	1	232
2013G2154964	2013G	21	5	49	64		General Election 2013 - 11	Member of the City Council	Richmond		4	01	TOTAL	1549	79	0	0	9	1530	1	107
2013G2155061	2013G	21	5	50	61		General Election 2013 - 11	Member of the City Council	Richmond		5	01	TOTAL	1982	99	0	0	10	2003	2	88
2013G2155062	2013G	21	5	50	62		General Election 2013 - 11	Member of the City Council	Richmond		5	01	TOTAL	3080	139	0	0	14	3086	1	147
2013G2155063	2013G	21	5	50	63		General Election 2013 - 11	Member of the City Council	Richmond		5	01	TOTAL	10941	536	0	1	53	10995	15	536
2013G2155064	2013G	21	5	50	64		General Election 2013 - 11	Member of the City Council	Richmond		5	01	TOTAL	9433	530	0	0	46	9572	9	437
2013G2155162	2013G	21	5	51	62		General Election 2013 - 11	Member of the City Council	Richmond		4	01	TOTAL	18042	623	0	2	93	18136	14	624
2013G2155163	2013G	21	5	51	63		General Election 2013 - 11	Member of the City Council	Richmond		4	01	TOTAL	3458	146	0	0	22	3432	6	194
2013G2155164	2013G	21	5	51	64		General Election 2013 - 11	Member of the City Council	Richmond		4	01	TOTAL	3276	146	0	2	24	3322	5	126
2013G2335353	2013G	23	3	53	53		General Election 2013 - 11	Member of the Assembly	Kings		2	01	TOTAL	12315	124	0	53	214	10515	29	2191
2013G2328686	2013G	23	2	86	86		General Election 2013 - 11	Member of the Assembly	Bronx		4	01	TOTAL	8561	156	0	0	196	7686	7	1227
2013G2411065	2013G	24	1	10	65		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	9846	171	0	0	96	16173	68	14166
2013G2411066	2013G	24	1	10	66		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	7070	181	0	1	84	14613	16	7395
2013G2411074	2013G	24	1	10	74		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	7309	116	0	83	77	12108	16	10647
2013G2411067	2013G	24	1	10	67		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	21216	684	0	0	186	16387	38	49871
2013G2411069	2013G	24	1	10	69		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	23458	690	0	58	282	18445	46	55019
2013G2411075	2013G	24	1	10	75		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	1027	33	0	0	7	736	0	2465
2013G2411069	2013G	24	1	10	69		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	4517	220	0	0	41	3621	16	10713
2013G2411070	2013G	24	1	10	70		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	7234	154	0	6	131	5749	10	16826
2013G2411071	2013G	24	1	10	71		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	15915	346	0	0	224	12474	76	36981
2013G2411072	2013G	24	1	10	72		General Election 2013 - 11	Judge of the Civil Court - District	New York		3	03	TOTAL	16145	228	0	0	251	12433	27	37439
2013G2421178	2013G	24	2	11	78		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	506	12	0	0	9	412	0	115
2013G2421179	2013G	24	2	11	79		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	2469	38	0	0	46	2180	1	373
2013G2421180	2013G	24	2	11	80		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	9406	456	0	0	115	7897	4	2080
2013G2421181	2013G	24	2	11	81		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	1370	22	0	0	21	1219	0	194
2013G2421182	2013G	24	2	11	82		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	19482	463	0	78	172	15738	5	4457
2013G2421183	2013G	24	2	11	83		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	15017	346	0	97	175	13383	7	2252
2013G2421184	2013G	24	2	11	84		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	1137	18	0	36	25	1053	1	163
2013G2421185	2013G	24	2	11	85		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	10671	186	0	67	178	9358	5	1744
2013G2421187	2013G	24	2	11	87		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	13072	202	0	5	194	11284	5	2189
2013G2421177	2013G	24	2	11	77		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	10140	220	0	132	181	8866	4	1807
2013G2421178	2013G	24	2	11	78		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	7678	165	0	0	177	6462	9	1558
2013G2421179	2013G	24	2	11	79		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	9382	190	0	0	147	7933	4	1786
2013G2421180	2013G	24	2	11	80		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	2529	50	0	1	58	2087	0	551
2013G2421181	2013G	24	2	11	81		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	16859	682	0	33	185	12527	10	5232
2013G2421184	2013G	24	2	11	84		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	9129	113	0	1	169	7486	8	1926
2013G2421185	2013G	24	2	11	85		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	0	0	0	0	0	0	0	0
2013G2421186	2013G	24	2	11	86		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	8561	156	0	0	196	7420	2	1493
2013G2421187	2013G	24	2	11	87		General Election 2013 - 11	Judge of the Civil Court - District	Bronx		2	01	TOTAL	0	0	0	0	0	0	0	0
2013G2431243	2013G	24	3	12	43		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	3051	77	0	0	52	2659	2	521
2013G2431254	2013G	24	3	12	54		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	1175	14	0	0	17	1000	0	206
2013G2431255	2013G	24	3	12	55		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	1381	17	0	0	28	1138	0	288
2013G2431256	2013G	24	3	12	56		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	14548	182	0	30	207	12176	7	2791
2013G2431257	2013G	24	3	12	57		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	8533	162	0	0	163	7139	10	1719
2013G2431253	2013G	24	3	12	53		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	1786	16	0	53	35	1358	1	532
2013G2431254	2013G	24	3	12	54		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	8495	93	0	16	170	7097	3	1677
2013G2431255	2013G	24	3	12	55		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	1249	30	0	0	22	1070	0	231
2013G2431260	2013G	24	3	12	60		General Election 2013 - 11	Judge of the Civil Court - District	Kings		1	01	TOTAL	11660	110	0	10	173	9749	6	2204
2013G2441330	2013G	24	4	13	30		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	2300	47	0	0	25	1802	11	570
2013G2441336	2013G	24	4	13	36		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	13926	259	0	1	188	10324	67	4050
2013G2441337	2013G	24	4	13	37		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	4812	106	0	23	75	4008	16	1008
2013G2441327	2013G	24	4	13	27		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	1714	40	0	0	9	1218	7	545
2013G2441328	2013G	24	4	13	28		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	8189	354	0	0	40	6048	48	2535
2013G2441330	2013G	24	4	13	30		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	5342	148	0	14	47	3903	31	1648
2013G2441334	2013G	24	4	13	34		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	10134	237	0	0	121	7770	48	2722
2013G2441335	2013G	24	4	13	35		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	9104	208	0	0	95	7333	16	2074
2013G2441336	2013G	24	4	13	36		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	790	31	0	0	11	551	3	281
2013G2441337	2013G	24	4	13	37		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	4588	80	0	36	49	3613	25	1140
2013G2441339	2013G	24	4	13	39		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	7292	148	0	0	101	5543	30	1998
2013G2441323	2013G	24	4	13	23		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	7034	179	0	0	101	6022	13	1292
2013G2441324	2013G	24	4	13	24		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	934	13	0	0	16	799	2	164
2013G2441328	2013G	24	4	13	28		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	4307	139	0	0	27	3738	13	735
2013G2441330	2013G	24	4	13	30		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	6725	271	0	0	48	5804	11	1240
2013G2441331	2013G	24	4	13	31		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	3971	75	0	0	35	3500	7	581
2013G2441332	2013G	24	4	13	32		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	713	22	0	0	6	615	0	126
2013G2441335	2013G	24	4	13	35		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	40	2	0	0	0	30	1	12
2013G2441337	2013G	24	4	13	37		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	3263	81	0	0	36	2854	6	526
2013G2441338	2013G	24	4	13	38		General Election 2013 - 11	Judge of the Civil Court - District	Queens		1	01	TOTAL	6237	130	0	1	68	5473	12	963
2013G914NY23	2013G	91	4	NY	23		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	18034	815	0	68	259	14762	0	4414
2013G914NY24	2013G	91	4	NY	24		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	13459	475	0	0	101	9910	0	4125
2013G914NY25	2013G	91	4	NY	25		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	13472	397	0	0	89	10129	0	3829
2013G914NY26	2013G	91	4	NY	26		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	21097	878	0	1	115	17915	0	4176
2013G914NY27	2013G	91	4	NY	27		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	14376	601	0	0	113	11312	0	3778
2013G914NY28	2013G	91	4	NY	28		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	17878	728	0	0	98	14986	0	3718
2013G914NY29	2013G	91	4	NY	29		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	17580	497	0	1	167	13002	0	5243
2013G914NY30	2013G	91	4	NY	30		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	14367	466	0	14	120	11156	0	3811
2013G914NY31	2013G	91	4	NY	31		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	12019	307	0	0	124	8752	0	3698
2013G914NY32	2013G	91	4	NY	32		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	16455	334	0	6	182	11995	0	4982
2013G914NY33	2013G	91	4	NY	33		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	19352	404	0	0	136	14428	0	5464
2013G914NY34	2013G	91	4	NY	34		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	10134	237	0	0	121	6688	0	3804
2013G914NY35	2013G	91	4	NY	35		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	9190	375	0	0	98	6257	0	3406
2013G914NY36	2013G	91	4	NY	36		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	14716	290	0	1	199	11157	0	4049
2013G914NY37	2013G	91	4	NY	37		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	12663	267	0	59	160	9664	0	3485
2013G914NY38	2013G	91	4	NY	38		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	9719	196	0	1	98	6915	0	3099
2013G914NY39	2013G	91	4	NY	39		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	7292	148	0	0	101	4438	0	3103
2013G914NY40	2013G	91	4	NY	40		General Election 2013 - 11	Authorizing Casino Gaming	Queens		2	01	TOTAL	10014	361	0	0	63	6875	0	3563
2013G913NY41	2013G	91	3	NY	41		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	18152	476	0	7	199	12981	0	5853
2013G913NY42	2013G	91	3	NY	42		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	17221	314	0	2	292	11163	0	6666
2013G913NY43	2013G	91	3	NY	43		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	19018	394	0	0	244	12879	0	6777
2013G913NY44	2013G	91	3	NY	44		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	21572	376	0	0	270	17422	0	4796
2013G913NY45	2013G	91	3	NY	45		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	12591	458	0	1	161	7763	0	5448
2013G913NY46	2013G	91	3	NY	46		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	17456	658	0	14	185	11249	0	7064
2013G913NY47	2013G	91	3	NY	47		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	9699	374	0	0	100	6058	0	4115
2013G913NY48	2013G	91	3	NY	48		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	15584	283	0	0	197	12112	0	3952
2013G913NY49	2013G	91	3	NY	49		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	7584	209	0	70	74	5151	0	2786
2013G913NY50	2013G	91	3	NY	50		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	15157	179	0	3	241	12110	0	3470
2013G913NY51	2013G	91	3	NY	51		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	10963	197	0	1	163	7557	0	3767
2013G913NY52	2013G	91	3	NY	52		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	28638	753	0	1017	376	25689	0	5095
2013G913NY53	2013G	91	3	NY	53		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	12315	124	0	53	214	7441	0	5265
2013G913NY54	2013G	91	3	NY	54		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	9847	107	0	16	190	6157	0	4003
2013G913NY55	2013G	91	3	NY	55		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	13948	192	0	2	235	8896	0	5481
2013G913NY56	2013G	91	3	NY	56		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	17641	223	0	30	263	12583	0	5574
2013G913NY57	2013G	91	3	NY	57		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	24525	573	0	122	410	19261	0	6369
2013G913NY58	2013G	91	3	NY	58		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	19411	359	0	1	287	11924	0	8134
2013G913NY59	2013G	91	3	NY	59		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	19786	339	0	3	250	13445	0	6933
2013G913NY60	2013G	91	3	NY	60		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	16891	159	0	11	253	10846	0	6468
2013G915NY61	2013G	91	5	NY	61		General Election 2013 - 11	Authorizing Casino Gaming	Richmond		2	01	TOTAL	18075	988	0	0	160	15605	0	3618
2013G915NY62	2013G	91	5	NY	62		General Election 2013 - 11	Authorizing Casino Gaming	Richmond		2	01	TOTAL	21122	762	0	2	107	19539	0	2454
2013G915NY63	2013G	91	5	NY	63		General Election 2013 - 11	Authorizing Casino Gaming	Richmond		2	01	TOTAL	18664	937	0	3	101	16568	0	3137
2013G913NY64	2013G	91	3	NY	64		General Election 2013 - 11	Authorizing Casino Gaming	Kings		2	01	TOTAL	18979	873	0	2	135	16599	0	3390
2013G911NY65	2013G	91	1	NY	65		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	16552	329	0	0	190	11235	0	5836
2013G911NY66	2013G	91	1	NY	66		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	22232	737	0	1	236	19955	0	3251
2013G911NY67	2013G	91	1	NY	67		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	27496	917	0	0	277	24614	0	4076
2013G911NY68	2013G	91	1	NY	68		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	17450	400	0	0	268	11235	0	6883
2013G911NY69	2013G	91	1	NY	69		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	27975	910	0	58	323	23488	0	5778
2013G911NY70	2013G	91	1	NY	70		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	21374	621	0	6	329	16003	0	6327
2013G911NY71	2013G	91	1	NY	71		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	20420	494	0	0	275	14888	0	6301
2013G911NY72	2013G	91	1	NY	72		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	16145	228	0	0	251	9504	0	7120
2013G911NY73	2013G	91	1	NY	73		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	26161	1188	0	0	284	22999	0	4634
2013G911NY74	2013G	91	1	NY	74		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	21291	614	0	429	190	17768	0	4756
2013G911NY75	2013G	91	1	NY	75		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	21536	712	0	0	248	18614	0	3882
2013G911NY76	2013G	91	1	NY	76		General Election 2013 - 11	Authorizing Casino Gaming	New York		2	01	TOTAL	25170	843	0	1	282	22167	0	4129
2013G912NY77	2013G	91	2	NY	77		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	10140	220	0	132	181	5973	0	4700
2013G912NY78	2013G	91	2	NY	78		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	8184	177	0	0	186	5091	0	3456
2013G912NY79	2013G	91	2	NY	79		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	11851	228	0	0	193	7128	0	5144
2013G912NY80	2013G	91	2	NY	80		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	11935	506	0	1	173	8459	0	4156
2013G912NY81	2013G	91	2	NY	81		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	18229	704	0	33	206	14452	0	4720
2013G912NY82	2013G	91	2	NY	82		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	19482	463	0	78	172	15246	0	4949
2013G912NY83	2013G	91	2	NY	83		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	15017	346	0	97	175	10381	0	5254
2013G912NY84	2013G	91	2	NY	84		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	10266	131	0	37	194	5314	0	5314
2013G912NY85	2013G	91	2	NY	85		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	10671	186	0	67	178	6703	0	4399
2013G912NY86	2013G	91	2	NY	86		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	8561	156	0	0	196	4924	0	3989
2013G912NY87	2013G	91	2	NY	87		General Election 2013 - 11	Authorizing Casino Gaming	Bronx		2	01	TOTAL	13072	202	0	5	194	8707	0	4766
2013G924NY23	2013G	92	4	NY	23		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	18034	815	0	68	259	13414	0	5762
2013G924NY24	2013G	92	4	NY	24		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	13459	475	0	0	101	9204	0	4831
2013G924NY25	2013G	92	4	NY	25		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	13472	397	0	0	89	9365	0	4593
2013G924NY26	2013G	92	4	NY	26		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	21097	878	0	1	115	16688	0	5403
2013G924NY27	2013G	92	4	NY	27		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	14376	601	0	0	113	10374	0	4716
2013G924NY28	2013G	92	4	NY	28		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	17878	728	0	0	98	13974	0	4730
2013G924NY29	2013G	92	4	NY	29		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	17580	497	0	1	167	11677	0	6568
2013G924NY30	2013G	92	4	NY	30		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	14367	466	0	14	120	10256	0	4711
2013G924NY31	2013G	92	4	NY	31		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	12019	307	0	0	124	7881	0	4569
2013G924NY32	2013G	92	4	NY	32		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	16455	334	0	6	182	10614	0	6363
2013G924NY33	2013G	92	4	NY	33		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	19352	404	0	0	136	13069	0	6823
2013G924NY34	2013G	92	4	NY	34		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	10134	237	0	0	121	6185	0	4307
2013G924NY35	2013G	92	4	NY	35		General Election 2013 - 11	Additional Civil Service Credit for Veterans with Disa	Queens		2	01	TOTAL	9190	375	0	0	98	5675	0	3988
